Unnamed: 0,Period Ending,close,Current Ratio,Quick Ratio,Profit Margin,After Tax ROE,size,non linear size,book to price,EY-CETOP,EY-ETOP,Leverage-MLEV,Leverage-DTOA,Leverage-BLEV,momentum,Liq-STOM,Liq-STOQ,Liq-STOH,GICS Sector,beta,weighted alpha,std_res,half_year_return,three_m_rtn,VaR
596,2012-12-31,39.549999,280.0,280.0,6.0,16.0,22.84487436696809,24.38536639048652,0.2429968308735855,0.039949432109972996,0.03994943211000177,1.0,0.31360419752041635,1.0,0.055813058648823854,-1.9059269915008936,-1.7309147330136474,-1.8241756669524687,Industrials,0.9962892676223152,-0.04557447706304285,0.01070471699097048,-0.03463967217799424,-0.0993678912608822,-0.019230699347227403
597,2013-12-31,44.25,278.0,278.0,6.0,17.0,22.93435023335356,9.520665007730713,0.22845417785447256,0.038192090395480216,0.03819209039545502,1.0,0.3084865656631325,1.0,0.029097481707647945,-2.3472343287018984,-2.1919203062657644,-2.088075008619605,Industrials,1.1261871344314414,0.02077546290735828,0.01116671287814715,0.006553694915254322,-0.0978531525423729,-0.019298155120240773
598,2014-12-31,44.610001,233.0,233.0,6.0,20.0,22.89309150456179,16.238397347082355,0.21336756649168886,0.043039676237622136,0.04303967623769522,1.0,0.3536944313285978,1.0,0.02709996326384515,-1.9043930850762654,-1.9027364010498697,-1.9377462433833155,Industrials,0.8042619420240702,-0.03829162748851425,0.01166000639716005,0.03496966969357377,0.05447209023824051,-0.022643776936306783
599,2015-12-31,45.099998,231.0,231.0,7.0,27.0,22.865796456825784,20.81110515283399,0.1985680342389021,0.05365853896490195,0.05365853896488552,1.0,0.34480789083803753,1.0,-0.056559722943544014,-1.4996163773186206,-1.7054792486260912,-1.662720970926711,Industrials,0.8390773220604535,0.03332361644325919,0.010077955862642726,0.10177386260637973,0.0596453019798361,-0.023251365974037156
600,2013-12-31,69.660004,67.0,67.0,5.0,11.0,22.961409941245986,5.241980837443407,0.2288271741715861,0.024834911005747286,0.02483491100566303,1.1332576157586751,0.7227896806000299,1.5823504845571867,0.1620479348335674,-1.3890663162569443,-0.8043914281824105,-0.628930746667146,Consumer Discretionary,1.0287711191375883,-0.11092018569824326,0.03287663645559958,0.15216763409890127,0.0911570145761117,-0.02174762355092549
601,2014-12-31,85.360001,70.0,70.0,7.0,22.0,23.12091277994975,-17.924879845064424,0.16224637651625046,0.03619962469306907,0.0361996246929354,1.1588382575565717,0.8021994918706623,1.9789941751991158,0.0004909600487809178,-1.2029356806529423,-0.9955251892601942,-1.1156704321710662,Consumer Discretionary,1.2912135735781167,0.028556617459465108,0.013670271328031013,0.2543345682481892,0.14784444531578672,-0.02516404352671397
602,2015-12-31,124.300003,50.0,50.0,11.0,16.0,23.507530189536833,-59.385639106052615,0.30049558781769714,0.04722445581920058,0.04722445581937973,1.1966369347149972,0.6858778193394863,1.6543754473835794,0.00632909375359574,-0.94595122915729,-0.8598869968694294,-1.0452751734038113,Consumer Discretionary,1.146307026685983,0.1265049890667167,0.020116882795678585,-0.13346744649716547,-0.15414323039075067,-0.03485614572000659
604,2012-12-31,36.389999,,,51.0,14.0,22.612003576298648,68.20618367377938,0.2256546372009109,0.031602089354275616,0.031602089354245355,1.2076849403231018,0.5372056323032551,1.9203663744706925,0.056143276568512375,-2.5596335795335277,-2.5315023128295326,-2.502708697754331,Real Estate,0.4288890614327139,0.11825830533581372,0.008789093774178221,0.18521577865390995,0.07694421755823637,-0.010875713677438892
605,2013-12-31,42.130001,,,60.0,18.0,22.86083793332552,21.652775223887147,0.2073954371671637,0.036553523936541085,0.03655352393652222,1.2154846458821174,0.5578556450112392,2.039003793070112,-0.02607851041428304,-2.4562393231802324,-2.3569578889287404,-2.473468911670546,Real Estate,1.2399521498690418,-0.028357713641681773,0.01147476382676405,0.26845472897092976,0.16116773887567673,-0.02448277103543076
606,2014-12-31,58.639999,,,57.0,21.0,23.36120978040594,-46.155134218632156,0.1242400358730264,0.026261937692052147,0.026261937692076458,1.1497884653112551,0.6035074955722142,2.2056376534238886,0.033323768139053155,-2.7412792394586876,-2.7968744811556463,-2.841581920471636,Real Estate,0.579941718339434,0.01645467311723541,0.008319152289995045,0.14955670446038044,0.15740116230220266,-0.011904325474708516
607,2015-12-31,88.209999,,,50.0,19.0,23.816565209468397,-77.38214565432645,0.09474397448332032,0.017911801586121774,0.017911801586148985,1.1534002153159588,0.6559155068998009,2.61910259889894,0.08722968549478953,-2.5252721084540664,-2.568779250403678,-2.5320142348439374,Real Estate,0.6441808723475699,0.14338002126488789,0.010508049721671886,0.027661297218697447,0.05985714839425407,-0.017116270339007617
608,2013-12-31,15.43,674.0,634.0,8.0,46.0,25.34172529512825,37.07924442142394,0.2576728609608713,0.11795204147764095,0.1179520414776844,2.1317396246124543,0.8708471206208359,5.3921568627450975,-0.07271610779441427,-1.8454373664226968,-2.053092527864704,-2.09884736644723,Consumer Discretionary,1.1049269209727806,-0.002457939160465273,0.012358297516203098,0.11600771224886572,0.06675301360985095,-0.022100469098926517
609,2014-12-31,15.5,658.0,619.0,1.0,5.0,23.882653739389745,-79.46546714510805,1.0374350776969568,0.052258064516129035,0.052258064516120535,6.059013652681236,0.8828559787167749,5.8764628856698575,0.0074825073299086735,-0.9921367113322777,-0.7990646506383788,-0.8888796415938844,Consumer Discretionary,1.0878408588166002,-0.057315283264806074,0.012031387228929328,-0.04064516129032263,0.034193612903225944,-0.020847577976083137
610,2015-12-31,14.09,125.0,114.0,5.0,26.0,24.74597935413848,-48.55115914243653,0.5128153987127292,0.1320085166784954,0.13200851667861713,2.609221954503924,0.8726597754807158,4.138014105160254,-0.017985184851211478,-1.9592601618720638,-1.9650536163595713,-1.8708004730228485,Consumer Discretionary,1.0417480137970718,-0.021778222463421832,0.010112286840515922,-0.09723207948899924,-0.09155429382540804,-0.025626129199406544
612,2013-12-31,47.509998,587.0,260.0,13.0,25.0,23.370552948772332,-47.0898494818066,0.12558342551406632,0.0317827839100309,0.03178278391001318,1.0,0.1460108566209201,1.0,-0.0007683048545853279,-1.954515390822691,-1.9618847369365464,-2.06111873934792,Industrials,1.4591482385810868,-0.04373206867528479,0.014340220276228256,0.0378868254214619,0.06040840077492751,-0.02596326566470894
613,2014-12-31,47.560001,422.0,190.0,13.0,26.0,23.367518139207085,-46.787581137445144,0.13609237850504158,0.035113540052280484,0.03511354005225846,1.0,0.1881584602954853,1.0,0.041651053381317006,-2.2064611559091545,-2.0386544638074278,-2.013721567564721,Industrials,1.1684325158289282,-0.08073616800877291,0.009868419525510834,-0.11480241558447404,-0.1368797700403749,-0.024222384458433967
614,2015-12-31,40.82,446.0,201.0,13.0,29.0,23.200509302029968,-28.167257595248884,0.15126213629012175,0.04336109750122489,0.04336109750123581,1.025440039987527,0.2887202256144416,1.1681851163250316,0.02616597629139988,-1.7455197538112985,-1.6468481472265022,-1.6617603617457644,Industrials,0.9861898880324736,-0.034178725808288166,0.010918859765173284,0.10950516903478696,0.1604605340519353,-0.023492971720804584
617,2014-12-31,78.019997,940.0,940.0,23.0,8.0,26.040196797951154,206.29269884173848,0.17715169046929388,0.014355294066468629,0.014355294066452919,1.0005840273483446,0.09683230746134214,1.003296764184397,0.02908529856174025,-1.647653506001561,-1.3387668695706838,-1.276019496374209,Information Technology,1.23436978194211,0.07789578160974256,0.014413883724732875,0.11881574412262536,0.045372995848743616,-0.02920861632255467
618,2015-12-31,104.660004,1125.0,1125.0,20.0,8.0,26.40387488427004,324.4454011331364,0.15084882519329218,0.01251672033186622,0.01251672033186008,1.0003650283661785,0.10502560365940047,1.0024198290289024,0.03895029004279521,-1.9036262506208175,-1.703543732779638,-1.5262526450005791,Information Technology,1.1059146173885206,0.1158306212713656,0.013259543071607463,0.09105673261774387,0.07538695488679709,-0.028636790808735543
622,2014-12-31,45.27,186.0,120.0,4.0,7.0,22.71158557094357,48.562378281932965,0.30938272257010485,0.02164789043516677,0.02164789043519964,1.0881388176669071,0.4424979644205384,1.2848860367337906,0.052156445321620434,-2.2300915796065377,-2.0149140579198117,-1.75349100467642,Industrials,1.0450506653513028,0.016999986532472706,0.01127341956127164,0.01656726308813784,0.03556441351888661,-0.020760729657656213
623,2015-12-31,55.5,187.0,114.0,7.0,13.0,22.906432674790143,14.040592368537546,0.27617749177811424,0.035495495495495494,0.0354954954955755,1.1320207064210042,0.4976222686836387,1.4780284793341218,0.05624558277560721,-1.8113937861155434,-1.7686748944801556,-1.6772086257296626,Industrials,0.9719532695794056,0.09496815388805438,0.012720529931844773,0.0468468108108108,0.002882882882882821,-0.026327282944213687
624,2012-12-31,34.200001,308.0,171.0,17.0,18.0,24.22374281194016,-80.22874739420331,0.5295000788393676,0.09356724872610384,0.09356724872610384,1.1063950166966179,0.5049943566591422,1.2009348458074445,-0.05758972800381836,-0.4200381879359699,-0.887416243479735,-0.9396063767907624,Materials,1.7617987510827433,0.02809700463936468,0.021218771723175992,-0.1888889126055874,-0.07748543633083521,-0.02931394197056883
625,2013-12-31,37.740002,209.0,104.0,13.0,13.0,24.365243584408606,-75.59653514588355,0.5484807387938847,0.07021727237852292,0.07021727237831331,1.5343324824191498,0.6701904746900257,1.9742046431642304,0.09651794229541773,-1.7138070146496287,-1.5328398794137084,-1.4170856030037673,Materials,1.1548529365441176,0.0608619480220664,0.012497783849918651,0.002384737552478039,-0.11711716390476087,-0.019197657096500204
626,2014-12-31,23.360001,175.0,71.0,3.0,3.0,23.04715884692299,-7.649746446808423,1.7901464191513232,-0.053938353855378686,-0.05393835385532778,2.7983693260911555,0.6883287316358182,2.0045934270246617,-0.19148645000609385,-0.2142972510016513,-0.3478132361848192,-0.5820861279113719,Materials,1.2016866019852643,-0.1203111784404925,0.016391369526473527,-0.21232880084208908,-0.18664387043476585,-0.03554899648595464
627,2015-12-31,6.77,173.0,62.0,77.0,155.0,22.707902508799013,49.26487993804403,1.075806246999637,-1.6706056129985232,-1.6706056129953484,3.7182385998218974,0.8319342164587672,3.5266990291262137,-0.3111659105468393,-0.03869955158958592,-0.2731363570821091,-0.2658164955823886,Materials,2.5071417611414715,-0.4148462912021113,0.044935347045657485,0.6765140324963073,0.3914327917282128,-0.08942968452983148
628,2013-05-31,96.339996,196.0,188.0,6.0,16.0,24.690922029744957,-53.78547385890852,0.32913050481057826,0.05138052943244882,0.05138052943243651,1.0518156370086316,0.4816933297583937,1.1574318887228416,-0.01611251786021312,-2.266874253074042,-2.286817331816857,-2.414106515477786,Industrials,1.0046381517945275,0.014683838727915666,0.011209304380352648,0.4517335147076403,0.1270500986942122,-0.0166979593707286
629,2014-05-30,144.160004,182.0,174.0,5.0,15.0,24.617620025687362,-60.05753650720726,0.3109865052083511,0.04730854474726568,0.047308544747280745,1.0964084629617563,0.5380405201088599,1.3100085095241212,0.05058526568334135,-2.2994103958572802,-2.0286479479103976,-2.0308177405539984,Industrials,1.1570211554433307,-0.012103045213432449,0.007268905001020702,0.21448388694550805,0.025735230972940133,-0.01517192166416134
630,2015-05-29,173.220001,174.0,165.0,2.0,7.0,24.618285650142326,-60.00415681752565,0.3050021699886489,0.021360119955200787,0.021360119955184508,1.1474661995763171,0.5895814513700692,1.483492296404989,0.001190440914854569,-2.425213311902791,-2.16819173863273,-2.071743010295391,Industrials,0.7426065857532823,-0.002763733325289821,0.009269548279850522,-0.06246395876651682,-0.11649929502078694,-0.015336127850194087
631,2016-05-31,164.970001,150.0,144.0,4.0,13.0,24.542312634769484,-65.67469603736754,0.30254105291686284,0.03994665672578858,0.03994665672581909,1.3037262833911454,0.7007641542202153,2.0039175856065,0.05210250794369333,-2.2827134043025374,-2.1372334292950574,-1.915699350048878,Industrials,1.301677722035358,-0.040055321014633785,0.013814529541101513,0.1519063941813276,0.0012123234454002108,-0.030573644420414738
632,2012-12-31,41.759998,50.0,38.0,5.0,6.0,23.57865432940291,-64.72727945091901,0.7527678620961801,0.044300768405209225,0.04430076840523224,1.902412405761127,0.7408801045668792,2.1987924182207275,-0.03781793451192533,-2.0146867289993824,-2.1325967825857335,-2.1112262668961743,Utilities,0.4548505755725515,-0.07833450432593746,0.010137793536024191,-0.1340995753879107,0.0059865903250282725,-0.015782206877382268
633,2013-12-31,32.98,53.0,43.0,3.0,3.0,23.34454911860489,-44.45799763474679,0.922828925384022,0.028502122498483926,0.02850212249846648,2.1721497877494342,0.7482944629541488,2.270170185943902,-0.05726363644615956,-1.4743199442656318,-1.4095578842913483,-1.6164455292767692,Utilities,0.5489643617440646,-0.020992426262366536,0.012718084276618807,-0.005154608853850732,0.013644633110976436,-0.022162234685765475
635,2015-12-31,31.73,54.0,40.0,4.0,5.0,23.317536292391768,-41.62372931197388,0.9278530900318712,0.04317680428616452,0.04317680428616227,2.4483651527757795,0.7619905340410447,2.560985427904356,-0.0005908768883302565,-1.5327756872449705,-1.6022675707369554,-1.724755081885808,Utilities,0.5668610614819294,0.002579155691150716,0.012367502012165174,0.10715414434289317,0.1244878663725181,-0.022539690497277304
636,2013-09-30,85.809998,148.0,145.0,19.0,18.0,22.63149865171589,64.25443566153443,0.2282560823910735,0.04113739753262784,0.04113739753261049,1.0,0.3101659946363101,1.0,0.012857045342910241,-1.0951204800202612,-0.8389057865869974,-0.761897675702247,Information Technology,1.5023379169867703,-0.13572640429293267,0.023293843267806005,0.27793971047522936,0.04754691871686106,-0.029824909905505983
637,2014-09-30,118.739998,157.0,153.0,18.0,23.0,22.914550526552862,12.715239348139221,0.15305197241629798,0.034781876954385664,0.034781876954393706,1.0,0.3732991601638481,1.0,0.017807599825432018,-1.5170538945694236,-1.3034251096810148,-1.1743938769093334,Information Technology,1.5008105943179413,0.004563432300636469,0.012755415093121931,-0.03730840554671398,0.1176520905786104,-0.02354600440250698
638,2015-09-30,115.800003,157.0,153.0,19.0,28.0,22.8439700404185,24.541211719108105,0.15793774666699842,0.043782382285430514,0.04378238228541336,1.0,0.4305523961094845,1.0,-0.04717433402676791,-1.368252248191195,-1.2632568463243998,-1.2565749652982614,Information Technology,0.9239080132395212,0.058261597593216474,0.012164325294404012,-0.08825561947524298,-0.15319520328509845,-0.023894156397684663
640,2012-12-31,34.810001,147.0,147.0,8.0,7.0,23.08406559018128,-12.885638193401975,0.6265339872206532,0.04538925465701653,0.04538925465702785,1.3992292039215943,0.5098858277305033,1.6372027887786291,0.022600695327686132,-1.4845568406323515,-1.8631567314560296,-1.9676332532092253,Information Technology,0.5793266847559564,-0.04881985775264723,0.009896621260963984,0.229531679703198,0.14622237442624608,-0.016027076730277673
641,2013-12-31,53.68,141.0,141.0,9.0,8.0,23.51731872347435,-60.1631772612036,0.4025475082233925,0.03166915052160954,0.031669150521578954,1.2654776500551446,0.5286208551514674,1.6594939594255755,0.09443948086461926,-2.6301189913664045,-2.553620385867677,-2.5183674761275854,Information Technology,1.1318125505424272,0.012632932702988537,0.008312178444551833,0.02328614008941877,0.008941877794336752,-0.014303230115538138
642,2014-12-31,62.200001,155.0,155.0,11.0,11.0,23.639654299281148,-68.73854406165447,0.3549064537728539,0.03826366497968384,0.03826366497964378,1.2735995487425484,0.5484521882855273,1.7709060960544176,0.05272887118134935,-2.692417381427132,-2.521044801111503,-2.5003900375421573,Information Technology,1.023958834138104,0.037006007879650735,0.005045109571491792,0.00273308677277995,0.09453377661521273,-0.01159170234731835
643,2015-12-31,60.599998,149.0,149.0,10.0,7.0,23.60050059749641,-66.22443232498154,0.524680988794081,0.03663366457536847,0.036633664575387616,1.6472135042330849,0.6451684127177488,2.233537174122948,-0.07010549476454858,-1.8280400858393795,-1.9476696616704614,-2.0604153705853347,Information Technology,1.0375910206836816,0.07209324313996529,0.01616375346697637,0.22937297786709496,0.061716140650697714,-0.0261040939472589
644,2012-12-31,79.029999,131.0,131.0,14.0,18.0,23.096357634924694,-14.587622323473624,0.3184375734698976,0.05694040309933447,0.056940403099241275,1.3008242572902633,0.5978580675532541,1.9446883230904304,0.045403580582932535,-1.254942264515402,-1.4562055872977888,-1.5401359234277474,Information Technology,0.8733784986040277,-0.0038685914905848572,0.006864653204679096,0.09894975451030938,0.08604331375481865,-0.014381879888031137
645,2013-12-31,59.049999,118.0,118.0,13.0,18.0,23.46356762938656,-55.72696954398634,0.2314148438220661,0.04182895921810262,0.0418289592180471,1.242453041393495,0.6231472721538946,2.0476987447698747,0.1069400383106618,-2.5541425468363443,-2.6031648469281614,-2.5136255022640075,Information Technology,1.013393657875243,0.08185414858317988,0.0065902746769424154,0.027942456019347275,-0.0232006608501382,-0.009669429149032184
